id,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera
1244,2016-02-07,shot,knife,27,M,O,Manchester,NJ,,2,0,False
1245,2016-02-08,shot,gun,33,M,B,Chester,PA,,1,1,False
1247,2016-02-08,shot,unarmed,17,M,B,Austin,TX,,2,0,False
1251,2016-02-09,shot,unarmed,22,M,H,Anaheim,CA,,0,0,True
1256,2016-02-09,shot,gun,29,M,O,Hilo,HI,,1,0,False
1253,2016-02-10,shot,gun,41,M,W,Louisville,KY,,1,0,False
1254,2016-02-10,shot,gun,67,M,W,Abingdon,MD,,1,0,False
1255,2016-02-10,shot,gun,36,M,N,Barrow,AK,,1,0,False
1257,2016-02-10,shot,knife,52,M,W,Roseville,MN,,1,0,True
1260,2016-02-10,shot,gun,56,M,O,Henderson County,TX,,1,0,False
1258,2016-02-11,shot,knife,35,M,W,Maiden,NC,,2,0,False
1261,2016-02-11,shot,ax,45,M,W,Lancaster,CA,,2,0,False
1263,2016-02-11,shot,machete,30,M,B,Columbus,OH,,1,1,False
1262,2016-02-12,shot,gun,29,M,B,Boston,MA,,1,0,False
1273,2016-02-12,shot,gun,53,M,W,Fort Worth,TX,,2,0,False
1276,2016-02-12,shot,gun,32,F,B,Syracuse,NY,,2,0,False
1266,2016-02-13,shot,gun,22,M,B,Baton Rouge,LA,,1,1,True
1270,2016-02-13,shot,unarmed,24,M,B,Beckville,TX,,2,1,False
1272,2016-02-13,shot,unarmed,19,M,B,Arvonia,VA,,1,0,False
1268,2016-02-13,shot and Tasered,gun,29,M,B,Urbandale,IA,,1,0,True
1269,2016-02-14,shot,knife,50,M,W,Bradenton,FL,,2,0,False
1271,2016-02-14,shot,gun,29,M,H,Los Angeles,CA,,2,0,False
1280,2016-02-14,shot,knife,26,M,W,Van Nuys,CA,,2,0,False
1274,2016-02-15,shot,undetermined,39,M,W,Yorba Linda,CA,,0,0,False
1282,2016-02-15,shot,gun,52,M,H,Jal,NM,,1,0,False
1275,2016-02-16,shot,knife,51,M,W,Fairfield,CT,,2,0,False
1279,2016-02-16,shot,gun,30,M,W,Mena,AR,,2,1,False
1281,2016-02-17,shot,toy weapon,37,M,B,Cincinnati,OH,,2,1,False
1285,2016-02-18,shot,undetermined,30,M,H,Santa Ana,CA,,0,0,False
1286,2016-02-18,shot,undetermined,35,M,H,Santa Ana,CA,,0,0,False
1287,2016-02-18,shot,gun,32,M,H,Reno,TX,,1,0,False
1284,2016-02-18,shot and Tasered,undetermined,25,M,W,Commerce,GA,,2,0,False
1295,2016-02-19,shot,knife,35,M,W,Ogden,UT,,1,0,False
1297,2016-02-19,shot,gun,31,M,W,Elizabethton,TN,,1,0,False
1291,2016-02-20,shot,gun,30,M,H,Anaheim,CA,,1,1,True
1294,2016-02-20,shot,gun,23,M,H,Albuquerque,NM,,1,1,False
1296,2016-02-20,shot,gun,41,M,B,Lakewood,WA,,1,1,False
1298,2016-02-20,shot,gun,45,M,W,Iuka,MS,,1,0,False
1289,2016-02-21,shot,undetermined,46,M,B,Seattle,WA,,2,0,False
1290,2016-02-21,shot,gun,36,F,N,Phoenix,AZ,,1,1,False
1292,2016-02-21,shot,gun,31,F,B,Inglewood,CA,,2,0,False
1293,2016-02-21,shot,undetermined,32,M,B,Inglewood,CA,,2,0,False
1305,2016-02-21,shot,gun,38,F,N,Houston,AK,,1,0,False
1301,2016-02-22,shot,gun,33,M,H,Denver,CO,,1,1,False
1302,2016-02-22,shot,knife,45,M,W,Bakersfield,CA,,1,0,False
1304,2016-02-22,shot,toy weapon,22,M,W,Fairborn,OH,,2,0,False
1309,2016-02-23,shot,gun,36,M,H,Ripon,CA,,2,1,False
1317,2016-02-23,shot,gun,26,M,W,Phoenix,AZ,,1,0,False
1310,2016-02-23,shot and Tasered,machete,39,M,H,Houston,TX,,1,0,False
1307,2016-02-24,shot,knife,16,M,W,Blue Springs,MO,,2,0,False
1313,2016-02-24,shot,gun,58,M,W,Bailey,CO,,1,0,False
1318,2016-02-24,shot,unarmed,21,M,B,East Troy,WI,,2,1,False
1312,2016-02-25,shot,gun,37,M,W,Evans,CO,,1,1,True
1315,2016-02-25,shot,pole,56,M,B,Montgomery,AL,,0,0,True
1320,2016-02-25,shot,gun,38,M,B,Hesston,KS,,1,0,False
1322,2016-02-26,shot,toy weapon,18,M,B,Roanoke,VA,,2,0,False
1324,2016-02-26,shot,unarmed,35,M,W,Rapid Valley,SD,,1,0,False
1325,2016-02-27,shot,gun,23,M,H,San Antonio,TX,,1,1,True
1321,2016-02-28,shot,gun,41,M,W,Ashville,AL,,1,0,False
1323,2016-02-28,shot,gun,44,M,W,Rapid City,SD,,1,0,False
1327,2016-02-29,shot,gun,24,M,B,Raleigh,NC,,1,1,False
1328,2016-03-01,shot,gun,39,M,H,Palm Bay,FL,,1,0,False
1329,2016-03-01,shot,gun,22,M,H,Euless,TX,,1,0,False
1330,2016-03-01,shot,gun,37,M,W,Gautier,MS,,1,0,False
1331,2016-03-02,shot,unarmed,36,M,W,Bel Air,MD,,2,0,False
1341,2016-03-02,shot and Tasered,knife,41,M,W,Johnstown,PA,,2,0,False
1335,2016-03-03,shot,knife,27,M,H,Gilbert,AZ,,2,1,False
1342,2016-03-04,shot,unarmed,30,M,W,East Bernstadt,KY,,0,0,False
1334,2016-03-05,shot,gun,34,M,W,Cheektowaga,NY,,1,0,False
1336,2016-03-05,shot,gun,22,M,W,Beaumont,TX,,2,0,False
1332,2016-03-06,shot,gun,51,M,W,Azle,TX,,1,0,False
1333,2016-03-06,shot,unarmed,42,M,W,Bismarck,ND,,2,1,False
1340,2016-03-06,shot,gun,41,M,H,South Gate,CA,,1,1,False
1339,2016-03-07,shot,gun,49,M,W,Rochester,NY,,1,0,False
1343,2016-03-07,shot,knife,45,M,H,San Jose,CA,,2,0,False
1344,2016-03-07,shot,undetermined,45,M,W,Topeka,KS,,0,0,False
1345,2016-03-07,shot,gun,42,M,W,Billings,MT,,1,0,False
1347,2016-03-08,shot,toy weapon,27,M,W,Tampa,FL,,1,0,False
1349,2016-03-10,shot,toy weapon,37,M,W,Biloxi,MS,,2,0,False
1351,2016-03-10,shot,toy weapon,22,M,B,Reno,NV,,1,1,False
1352,2016-03-10,shot,gun,21,M,H,Long Beach,CA,,2,1,False
1353,2016-03-10,shot,gun,50,M,W,Odessa,TX,,1,0,False
1350,2016-03-11,shot,gun,25,M,B,Norfolk,VA,,1,0,True
1355,2016-03-11,shot,gun,51,M,W,Rosalia,KS,,1,0,True
1375,2016-03-11,shot,knife,46,M,W,Clinton,IL,,2,0,False
1515,2016-03-11,shot,gun,23,M,H,Newark,CA,,1,1,False
1476,2016-03-12,shot,gun,43,M,W,Greensboro,NC,,1,0,True
1357,2016-03-12,shot and Tasered,unarmed,37,M,B,Houston,TX,,2,1,False
1365,2016-03-12,shot and Tasered,Taser,20,M,B,Houston,TX,,1,0,False
1358,2016-03-13,shot,unarmed,16,M,H,Addison,TX,,0,1,False
1359,2016-03-13,shot,unarmed,30,M,W,Lenoir City,TN,,2,1,True
1360,2016-03-13,shot,gun,26,M,W,Piedmont,AL,,1,1,False
1361,2016-03-13,shot,gun,24,M,B,Chester,PA,,1,0,False
1362,2016-03-13,shot,hammer,38,F,W,Vancouver,WA,,1,0,False
1379,2016-03-13,shot,gun,28,M,B,Landover,MD,,2,0,False
1364,2016-03-14,shot,gun,29,M,B,Chicago,IL,,1,1,False
1366,2016-03-15,shot,gun,34,M,W,Russellville,KY,,2,1,False
1369,2016-03-15,shot,knife,38,M,W,Evansville,IN,,2,1,True
1371,2016-03-15,shot,gun,43,M,W,Fort Worth,TX,,2,1,True
1367,2016-03-16,shot,unarmed,23,M,H,Florence,CA,,2,0,False
1368,2016-03-16,shot,gun,33,M,H,San Antonio,TX,,1,0,False
1374,2016-03-16,shot,gun,40,M,W,Anson County,NC,,1,0,False
1370,2016-03-17,shot,gun,38,M,A,Burnsville,MN,,2,0,True
1372,2016-03-17,shot,gun,53,M,A,Tampa,FL,,1,0,False
1377,2016-03-17,shot,gun,30,M,B,Houston,TX,,1,0,False
1386,2016-03-18,shot,gun,49,M,O,Byron,CA,,1,0,False
1401,2016-03-18,shot,gun,60,M,W,Idaho Falls,ID,,2,0,False
1382,2016-03-19,shot,toy weapon,25,F,B,Norfolk,VA,,1,0,False
1387,2016-03-19,shot,undetermined,24,M,W,Covington,LA,,0,1,False
1388,2016-03-19,shot,gun,21,M,B,Chicago,IL,,1,1,False
1392,2016-03-19,shot,gun,23,M,W,White Plains,KY,,1,1,False
1380,2016-03-20,shot,knife,61,M,W,Hopewell,VA,,2,0,True
1391,2016-03-20,shot,gun,54,M,W,Fort Littleton,PA,,1,1,False
1393,2016-03-20,shot,gun,62,M,H,Fort Wayne,IN,,1,1,False
1394,2016-03-20,shot,toy weapon,16,M,B,Gainesville,FL,,2,0,False
1396,2016-03-21,shot,toy weapon,25,M,W,Stamford,CT,,1,0,False
1397,2016-03-21,shot,gun,28,M,W,South Greensburg,PA,,1,1,False
1395,2016-03-21,shot and Tasered,knife,76,M,W,Burlington,VT,,2,0,True
1398,2016-03-22,shot,pick-axe,25,M,H,Miami,FL,,2,0,False
1400,2016-03-23,shot,gun,51,M,W,Thornton,CO,,1,0,False
1402,2016-03-23,shot,gun,34,M,H,Fresno,CA,,1,1,True
1403,2016-03-23,shot,gun,30,M,B,Raleigh,TN,,1,0,False
1404,2016-03-24,shot,knife,44,M,W,Braintree,MA,,2,1,False
1405,2016-03-24,shot,toy weapon,24,M,B,Pawtucket,RI,,1,1,False
1406,2016-03-24,shot,gun,29,M,W,Redlands,CA,,1,0,False
1407,2016-03-24,shot,gun and knife,48,M,H,Pueblo,CO,,2,0,True
1408,2016-03-24,shot,gun,19,M,H,Pueblo of Laguna,NM,,1,0,True
1415,2016-03-24,shot,gun,22,M,B,Blue Springs,MO,,1,0,False
1412,2016-03-26,shot,meat cleaver,39,M,H,Lowell,MA,,2,0,False
1413,2016-03-26,shot,gun,36,M,W,Grundy,VA,,2,0,False
1414,2016-03-26,shot,gun,55,M,W,Myrtle Beach,SC,,1,0,True
1416,2016-03-26,shot,gun,46,M,W,Tampa,FL,,1,0,False
1410,2016-03-27,shot,knife,34,M,W,Lee's Summit,MO,,2,0,False
1411,2016-03-27,shot,scissors,27,F,N,Winslow,AZ,,2,0,True
1417,2016-03-27,shot,gun,33,M,W,Roswell,NM,,1,0,True
1418,2016-03-27,shot,gun,18,M,B,Kinston,NC,,2,0,False
1419,2016-03-27,shot,gun,33,M,W,Splendora,TX,,1,0,False
1421,2016-03-29,shot,gun,51,M,W,Piedmont,SC,,1,0,False
1422,2016-03-29,shot,gun,50,F,W,Aitkin,MN,,1,0,False
1420,2016-03-29,shot and Tasered,flashlight,46,M,W,Clearlake Park,CA,,1,0,True
1423,2016-03-30,shot,gun,33,M,W,Los Angeles,CA,,1,1,False
1436,2016-03-30,shot,gun,25,M,H,Glendale,AZ,,0,0,False
1514,2016-03-30,shot,gun,52,M,W,Jackson,GA,,1,0,False
1424,2016-03-31,shot,gun,18,M,B,Baltimore,MD,,1,0,False
1425,2016-03-31,shot,gun,43,M,B,Baltimore,MD,,1,0,False
1426,2016-03-31,shot,gun,34,M,B,Richmond,VA,,1,0,False
1846,2016-03-31,shot,gun,31,M,B,Las Vegas,NV,,1,1,True
1427,2016-04-01,shot,shovel,65,M,H,Lockhart,TX,,0,0,False
1435,2016-04-01,shot,gun,37,M,H,Odessa,TX,,1,0,False
1432,2016-04-02,shot,gun,30,M,B,Indianapolis,IN,,1,0,False
1430,2016-04-03,shot,unknown weapon,36,F,W,Macon County,AL,,2,0,True
1431,2016-04-03,shot,gun,25,M,W,Austin,TX,,1,1,False
1433,2016-04-03,shot,Taser,69,M,W,Eau Claire,WI,,1,0,False
1428,2016-04-04,shot,knife,50,M,H,Minneapolis,MN,,1,0,False
1437,2016-04-05,shot,knife,52,M,W,West Springfield,MA,,2,0,False
1438,2016-04-05,shot,unarmed,44,M,B,Indianapolis,IN,,1,0,True
1439,2016-04-06,shot,ax,60,M,W,Oak Hill,OH,,2,0,False
1441,2016-04-06,shot,ax,40,F,B,Gallatin,TN,,1,0,True
1442,2016-04-06,shot and Tasered,knife,20,M,H,Sylmar,CA,,1,0,False
1443,2016-04-07,shot,knife,45,M,H,San Francisco,CA,,2,0,False
1444,2016-04-08,shot,knife,40,M,B,Sacramento,CA,,2,1,False
1446,2016-04-08,shot,hatchet,25,F,W,Lake Hallie,WI,,2,0,False
1448,2016-04-08,shot,knife,43,M,B,Kentwood,MI,,2,0,True
1447,2016-04-09,shot,gun,27,M,B,New Brunswick,NJ,,1,1,False
1453,2016-04-09,shot,gun,19,M,B,Philadelphia,PA,,1,1,False
1449,2016-04-10,shot,gun,39,M,W,Modesto,CA,,2,1,False
1451,2016-04-10,shot,knife,30,M,W,Rotterdam,NY,,1,0,False
1452,2016-04-10,shot,knife,28,M,H,Los Angeles,CA,,1,0,False
1454,2016-04-11,shot,gun,22,M,H,Las Vegas,NV,,1,0,False
1455,2016-04-11,shot,gun,16,M,B,Chicago,IL,,1,1,False
1456,2016-04-12,shot,unarmed,40,M,W,Denver,CO,,2,1,False
1457,2016-04-12,shot,gun,38,M,H,Benton,IL,,1,1,False
1459,2016-04-13,shot,undetermined,35,M,B,Stockton,CA,,1,0,False
1460,2016-04-13,shot,gun,52,M,W,Llano,TX,,1,0,False
1462,2016-04-13,shot,gun,26,M,W,Sparta,TN,,1,1,False
1463,2016-04-14,shot and Tasered,unarmed,54,M,W,McPherson,KS,,1,0,False
1465,2016-04-15,shot,baseball bat,38,M,H,Lake Elsinore,CA,,2,0,False
1469,2016-04-15,shot,gun,52,M,W,Cache,OK,,1,0,False
1471,2016-04-15,shot,undetermined,26,M,W,Muncie,IN,,1,1,True
1473,2016-04-16,shot,gun,53,M,W,Antioch,IL,,1,0,False
1464,2016-04-17,shot,gun,35,F,B,Dayton,OH,,2,1,False
1466,2016-04-17,shot,unarmed,22,M,W,El Paso,TX,,2,0,False
1467,2016-04-17,shot,gun,31,M,B,Vineland,NJ,,1,1,False
1470,2016-04-17,shot,gun,32,M,B,New York,NY,,1,1,False
1475,2016-04-18,shot,gun,28,M,B,Greenbelt,MD,,1,0,False
1479,2016-04-18,shot,gun,18,M,B,Mableton,GA,,1,0,False
1474,2016-04-19,shot,gun,41,M,A,Charlotte,NC,,1,0,False
1477,2016-04-19,shot,gun,15,M,B,St. Louis,MO,,1,1,False
1478,2016-04-19,shot,gun,38,M,W,Brooksville,AL,,1,1,False
1480,2016-04-20,shot,gun,41,M,W,Homestead,FL,,1,0,False
1481,2016-04-20,shot,unknown weapon,52,M,W,Perryville,AR,,2,0,False
1482,2016-04-21,shot,knife,48,M,H,Everett,MA,,2,0,False
1484,2016-04-22,shot,knife,29,M,W,Austin,TX,,1,0,False
1485,2016-04-22,shot,knife,51,M,W,Berne,NY,,1,0,False
1486,2016-04-23,shot,gun,24,M,W,Chandler,AZ,,1,0,False
1487,2016-04-23,shot,gun,18,M,W,Antigo,WI,,1,0,False
1488,2016-04-23,shot,gun,30,M,W,Norfolk,VA,,1,0,False
1489,2016-04-25,shot,gun,60,F,W,East Flat Rock,NC,,1,0,False
1490,2016-04-26,shot,gun,28,M,W,Lakewood,CO,,1,1,False
1491,2016-04-26,shot,gun,26,M,B,Chesapeake,VA,,1,0,True
1492,2016-04-26,shot,gun,24,F,W,Albuquerque,NM,,1,1,False
1493,2016-04-26,shot,gun,44,M,W,Kingsbury,TX,,2,1,False
1494,2016-04-27,shot,machete,34,M,A,Atlanta,GA,,2,0,False
1495,2016-04-27,shot,gun,21,M,W,Westminster,CO,,1,0,False
1840,2016-04-27,shot,gun,36,M,W,Milcreek,UT,,1,0,False
1498,2016-04-28,shot,knife,37,M,B,Miami,FL,,1,0,False
1499,2016-04-28,shot,gun,53,M,W,Boise,ID,,1,0,True
1500,2016-04-28,shot and Tasered,knife,45,M,W,Spokane,WA,,2,0,True
1504,2016-04-30,shot,knife,42,M,W,Wausau,WI,,2,0,False
1505,2016-04-30,shot,knife,33,M,W,Spanish Fork,UT,,2,1,False
1508,2016-04-30,shot,knife,28,M,A,Los Angeles,CA,,2,0,True
1502,2016-05-01,shot,toy weapon,25,M,B,Orlando,FL,,1,0,False
1503,2016-05-01,shot,gun,28,M,W,Alamo,TN,,2,0,False
1842,2016-05-02,shot,gun,52,M,B,Greenville,SC,,1,0,False
1510,2016-05-03,shot,knife,59,M,W,Visalia,CA,,2,0,False
1511,2016-05-04,shot,gun,39,M,W,Burien,WA,,1,1,False
1512,2016-05-04,shot,knife,18,M,O,Temecula,CA,,2,0,False
1513,2016-05-04,shot,undetermined,40,M,W,Buffalo,MO,,1,0,False
1517,2016-05-05,shot,gun,38,M,B,Milwaukee,WI,,1,1,True
1518,2016-05-05,shot,gun,26,F,B,Orlando,FL,,1,0,False
1519,2016-05-06,shot,gun,37,M,B,Weirton,WV,,2,0,False
1523,2016-05-07,shot,gun,29,M,W,Lake Stevens,WA,,2,0,False
1525,2016-05-07,shot,gun,37,M,B,St. Petersburg,FL,,1,1,False
1529,2016-05-07,shot and Tasered,knife,29,M,O,Presque Isle,ME,,2,0,False
1522,2016-05-08,shot,toy weapon,21,M,B,Long Beach,CA,,2,0,False
1520,2016-05-09,shot,gun,33,M,B,St. Paul,MN,,1,0,False
1524,2016-05-09,shot,unarmed,23,M,W,St. Martin,MS,,1,0,False
1526,2016-05-09,shot,gun,26,M,W,Chicago,IL,,2,1,False
1528,2016-05-09,shot,gun,59,M,O,Hog Valley,FL,,1,0,False
1531,2016-05-09,shot,gun,29,M,W,Nacogdoches,TX,,1,1,False
1844,2016-05-09,shot,toy weapon,33,M,B,El Paso,TX,,2,0,False
1532,2016-05-10,shot,knife,28,M,B,Taunton,MA,,1,0,False
1530,2016-05-11,shot,gun,35,M,W,Aurora,CO,,1,1,False
1534,2016-05-11,shot,gun,24,M,B,Greeley,CO,,1,1,False
1535,2016-05-11,shot,gun,37,M,W,Byng,OK,,1,1,False
1539,2016-05-13,shot,gun,28,M,H,Boyle Heights,CA,,1,0,True
1536,2016-05-14,shot,knife,19,M,W,Jacksonsville,FL,,2,0,False
1537,2016-05-14,shot,gun,43,M,N,Phoenix,AZ,,1,0,True
1538,2016-05-14,shot,gun,59,M,W,Osteen,FL,,1,0,False
1540,2016-05-14,shot and Tasered,gun,34,M,W,Stockbridge,GA,,2,0,False
1541,2016-05-15,shot,gun,35,M,W,Shawnee National Forest,IL,,1,1,False
1542,2016-05-16,shot,gun,23,M,B,Riverdale,GA,,1,1,False
1544,2016-05-17,shot,ax,36,M,W,Siskiyou County,CA,,2,0,False
1543,2016-05-18,shot,knife,46,M,W,New York,NY,,2,0,False
1545,2016-05-18,shot,gun,44,M,W,Sullivan,MO,,1,1,False
1546,2016-05-18,shot,gun,20,M,H,Phoenix,AZ,,1,0,False
1547,2016-05-19,shot,unarmed,30,M,H,Las Vegas,NV,,1,0,False
1548,2016-05-19,shot,unarmed,29,F,B,San Francisco,CA,,2,1,False
1549,2016-05-19,shot,knife,35,M,H,Citrus Heights,CA,,2,0,True
1550,2016-05-19,shot,gun,36,M,W,Fisty,KY,,1,0,False
1551,2016-05-19,shot,gun,22,M,B,Miami,FL,,2,0,False
1559,2016-05-20,shot,knife,31,M,B,Omaha,NE,,2,1,True
1552,2016-05-21,shot,gun,63,M,W,Chesterfield County,SC,,1,0,False
1553,2016-05-21,shot,unarmed,38,M,W,Oregon City,OR,,1,0,False
1556,2016-05-21,shot,gun,31,M,N,Flagstaff,AZ,,1,0,True
1554,2016-05-22,shot,unarmed,27,M,B,Hallandale Beach,FL,,2,1,True
1555,2016-05-22,shot,gun,35,M,H,Oxford,MA,,1,0,False
1562,2016-05-22,shot,unarmed,22,M,B,Jacksonville,FL,,2,1,False
1563,2016-05-22,shot,gun,28,M,W,Boulder,CO,,1,0,False
1560,2016-05-23,shot,gun,26,M,N,Flagstaff,AZ,,1,1,True
1561,2016-05-24,shot,knife,22,M,W,Gresham,OR,,2,0,False
1564,2016-05-24,shot,Taser,57,M,O,Harrisonville,MO,,2,1,False
1567,2016-05-24,shot,gun,31,M,H,Albuquerque,NM,,1,0,False
1565,2016-05-25,shot,knife,43,M,W,Oklahoma City,OK,,2,0,False
1568,2016-05-26,shot,gun,29,M,W,St. Paul,MN,,1,0,False
1569,2016-05-26,shot,gun,43,M,W,Lansing,IL,,1,1,False
1570,2016-05-26,shot,gun,37,M,O,San Antonio,TX,,2,0,False
1571,2016-05-26,shot,undetermined,21,M,B,Washington Park,IL,,0,1,False
1572,2016-05-26,shot,gun,19,M,H,Solvang,CA,,1,1,False
1581,2016-05-26,shot,knife,48,F,W,Sneads,FL,,2,0,False
1583,2016-05-26,shot,gun,25,M,H,Socorro,NM,,1,1,False
1580,2016-05-27,shot,gun,59,M,W,Indianapolis,IN,,1,0,False
1576,2016-05-28,shot,gun,50,M,B,Eastaboga,AL,,1,0,False
1582,2016-05-28,shot,gun,58,M,W,Albuquerque,NM,,1,0,True
1573,2016-05-29,shot,gun,25,M,H,Houston,TX,,1,0,False
1577,2016-05-29,shot,knife,32,M,W,Deland,FL,,2,0,False
1578,2016-05-29,shot,gun,53,M,W,Clinton,NC,,1,0,True
1579,2016-05-29,shot and Tasered,unarmed,38,M,W,Stoneville,NC,,2,1,False
1574,2016-05-30,shot,gun,70,M,W,Tualatin,OR,,1,0,False
1575,2016-05-30,shot,gun,33,M,B,Tucson,AZ,,1,0,False
1585,2016-05-31,shot,knife,36,M,W,Bend,OR,,2,0,False
1584,2016-06-01,shot,gun,37,M,O,Phoenix,AZ,,1,0,False
1586,2016-06-01,shot,gun,21,M,B,Newnan,GA,,1,1,True
1587,2016-06-01,shot,gun,51,M,W,Berea,KY,,1,1,False
1588,2016-06-02,shot,knife,43,M,B,Norfolk,VA,,2,0,True
1589,2016-06-02,shot,gun,18,M,B,Charlotte,NC,,2,0,True
1590,2016-06-03,shot,knife,33,M,W,Wasilla,AK,,2,0,False
1591,2016-06-03,shot,knife,34,M,N,Parker,AZ,,2,0,False
1592,2016-06-04,shot,undetermined,31,M,W,Yreka,CA,,1,0,False
1594,2016-06-04,shot,gun,35,M,B,Eufaula,AL,,1,1,True
1598,2016-06-04,shot,knife,31,M,W,Muncie,IN,,2,0,True
1593,2016-06-05,shot,gun,31,M,W,Cape Coral,FL,,2,1,False
1595,2016-06-06,shot,gun,23,M,B,Columbus,OH,,1,0,False
1597,2016-06-06,shot,knife,25,M,O,Hilo,HI,,2,0,False
1596,2016-06-07,shot,unarmed,25,M,W,Wagoner,OK,,2,1,True
1599,2016-06-07,shot,vehicle,21,M,H,Turlock,CA,,2,0,False
1601,2016-06-07,shot,gun,49,M,B,Norman,VA,,2,0,False
1604,2016-06-07,shot,gun,63,M,W,Stockbridge,GA,,1,0,False
1602,2016-06-08,shot,gun,43,M,H,Kansas City,MO,,1,0,False
1603,2016-06-09,shot,gun,34,M,W,Birmingham,AL,,1,1,False
1606,2016-06-09,shot,gun,52,M,B,Port Arthur,TX,,2,1,False
1607,2016-06-09,shot,gun,68,M,W,Ishpeming Township,MI,,1,0,True
1615,2016-06-09,shot,baton,37,M,O,Somerton,AZ,,1,0,False
1611,2016-06-10,shot,baseball bat,29,M,W,Iredell County,NC,,2,0,False
1613,2016-06-10,shot,gun,32,M,H,Pueblo,CO,,1,1,False
1614,2016-06-10,shot,gun,50,M,H,Yakima,WA,,1,0,True
1838,2016-06-10,shot,gun,31,M,B,Los Angeles,CA,,1,0,False
1612,2016-06-11,shot,gun,27,M,B,Tupelo,MS,,1,1,False
1616,2016-06-11,shot,spear,31,M,H,Maywood,CA,,2,0,False
1608,2016-06-12,shot,gun,29,M,O,Orlando,FL,,1,0,True
1609,2016-06-12,shot,knife,23,M,W,Eagle Mountain,UT,,2,0,False
1617,2016-06-12,shot,gun,61,M,B,Hiseville,KY,,1,1,False
1619,2016-06-13,shot,gun,33,M,W,Schenectady,NY,,1,0,False
1620,2016-06-13,shot,gun,18,M,B,Mobile,AL,,2,0,False
1621,2016-06-13,shot,gun,80,M,H,Tiverton,RI,,1,1,False
1623,2016-06-13,shot,undetermined,43,M,W,Vancouver,WA,,0,1,False
1622,2016-06-14,shot,gun,47,M,W,Odessa,MO,,1,0,False
1624,2016-06-14,shot,gun,54,M,O,Amarillo,TX,,1,0,False
1625,2016-06-14,shot,undetermined,22,M,H,Chula Vista,CA,,1,0,False
1627,2016-06-15,shot,gun,38,M,W,Pembine,WI,,1,1,False
1628,2016-06-16,shot,gun,36,M,W,Butte,MT,,1,0,True
1630,2016-06-16,shot,gun,59,M,W,Montpelier,OH,,2,0,False
1837,2016-06-16,shot,gun,21,M,H,Albuquerque,NM,,1,1,False
1633,2016-06-18,shot,toy weapon,34,M,W,Huntsville,AL,,1,0,True
1637,2016-06-18,shot,unarmed,37,M,B,Tupelo,MS,,1,1,False
1631,2016-06-19,shot,gun,25,M,B,New York,NY,,1,0,False
1635,2016-06-19,shot,gun,30,M,O,Fort Walton Beach,FL,,2,0,False
1632,2016-06-20,shot,gun,23,M,B,Hardeeville,SC,,1,0,False
1638,2016-06-20,shot and Tasered,knife,20,M,W,Lake Havasu City,AZ,,2,0,True
1640,2016-06-21,shot,toy weapon,19,M,W,Peterborough,NH,,1,1,False
1642,2016-06-21,shot,gun,50,M,W,Casper,WY,,1,0,False
1643,2016-06-21,shot,chair,24,M,H,Lawndale,NC,,1,0,False
1641,2016-06-22,shot,gun,25,M,W,Colorado Springs,CO,,1,0,False
1645,2016-06-22,shot,knife,37,M,W,Wellington,FL,,2,0,False
1646,2016-06-22,shot,gun,44,M,B,Walls,MS,,1,1,False
1647,2016-06-22,shot,unarmed,22,M,B,Atlanta,GA,,0,1,False
1651,2016-06-22,shot,gun,31,M,W,Bellville,TX,,1,0,True
1648,2016-06-23,shot,gun,25,M,B,Wauwatosa,WI,,2,0,True
1649,2016-06-23,shot,gun,37,M,B,Belleville,IL,,1,1,False
1662,2016-06-23,shot,gun,29,M,O,Hanover,NM,,0,0,False
1650,2016-06-24,shot,gun,36,M,B,Paterson,NJ,,1,0,False
1657,2016-06-24,shot,gun,50,M,W,Farmington,AR,,1,0,False
1658,2016-06-24,shot,gun,42,F,W,Fulshear,TX,,1,0,False
1660,2016-06-24,shot,gun,42,M,H,Oklahoma City,OK,,2,1,False
1728,2016-06-24,shot,gun,26,M,H,Riverview,FL,,1,0,False
1653,2016-06-25,shot,unarmed,19,M,W,Fresno,CA,,2,1,True
1654,2016-06-25,shot,gun,59,M,W,Pinellas Park,FL,,1,0,False
1664,2016-06-25,shot,gun,37,M,O,Buckeye,AZ,,1,0,True
1661,2016-06-25,shot and Tasered,unarmed,36,M,H,Gainesville,GA,,1,1,False
1655,2016-06-26,shot,baseball bat,51,M,W,Columbia Township,MI,,1,0,False
1656,2016-06-26,shot,knife,27,M,H,Thomaston,CT,,2,0,False
1659,2016-06-26,shot,gun,22,M,B,Lincoln,NE,,1,1,False
1663,2016-06-26,shot,gun,30,M,B,Dolton,IL,,1,0,False
1665,2016-06-27,shot,toy weapon,28,M,W,Boone,IA,,1,0,False
1666,2016-06-27,shot,toy weapon,63,M,B,Washington,DC,,1,0,True
1667,2016-06-27,shot,gun,32,M,W,Cochran,GA,,1,0,False
1668,2016-06-27,shot,gun,26,M,W,Laguna Pueblo,NM,,1,0,False
1669,2016-06-27,shot,toy weapon,25,M,W,Frederica,DE,,2,1,False
1670,2016-06-28,shot,knife,27,M,A,Long Beach,CA,,2,1,False
1671,2016-06-28,shot,knife,61,M,A,Honolulu,HI,,1,0,False
1672,2016-06-29,shot,undetermined,30,M,W,Barbourville,KY,,1,0,False
